42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:14:38.0 (28369486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
13:14:38.0 (28390155)|VARIABLE_ASSIGNMENT|[20]|aptlist|[{"Id":"a250H00000HaxnFQAR","Name":"A-00000","Doctor__c":"a260H000001koYjQAI","Patient__c":"a270H000006vXivQAE","End_Time__c":61200000,"Start_Time__c":54000000}]|0x5b917139
13:14:38.0 (28398433)|STATEMENT_EXECUTE|[21]
13:14:38.0 (28421651)|HEAP_ALLOCATE|[21]|Bytes:4
13:14:38.0 (28486072)|VARIABLE_ASSIGNMENT|[21]|timeset|[]|0x6e373d4f
13:14:38.0 (28582449)|HEAP_ALLOCATE|[22]|Bytes:5
13:14:38.0 (28596961)|HEAP_ALLOCATE|[22]|Bytes:28
13:14:38.0 (28606316)|VARIABLE_SCOPE_BEGIN|[22]|apt|Appointment__c|true|false
13:14:38.0 (28624990)|VARIABLE_ASSIGNMENT|[22]|apt|{"Id":"a250H00000HaxnFQAR","Name":"A-00000","Doctor__c":"a260H000001koYjQAI","Patient__c":"a270H000006vXivQAE","End_Time__c":61200000,"Start_Time__c":54000000}|0x1e999fc4
13:14:38.0 (28632724)|STATEMENT_EXECUTE|[22]
13:14:38.0 (28634989)|STATEMENT_EXECUTE|[24]
13:14:38.0 (28667359)|VARIABLE_SCOPE_BEGIN|[24]|t|Time|false|false
13:14:38.0 (28681793)|VARIABLE_ASSIGNMENT|[24]|t|54000000
13:14:38.0 (28686496)|STATEMENT_EXECUTE|[25]
13:14:38.0 (28741510)|VARIABLE_SCOPE_BEGIN|[25]|i|Integer|false|false
13:14:38.0 (28751182)|HEAP_ALLOCATE|[25]|Bytes:4
13:14:38.0 (28758694)|VARIABLE_ASSIGNMENT|[25]|i|2
13:14:38.0 (28763561)|STATEMENT_EXECUTE|[26]
13:14:38.0 (28791180)|HEAP_ALLOCATE|[26]|Bytes:28
13:14:38.0 (28796025)|HEAP_ALLOCATE|[26]|Bytes:28
13:14:38.0 (28800341)|VARIABLE_SCOPE_BEGIN|[26]|i1|Decimal|false|false
13:14:38.0 (28812733)|VARIABLE_ASSIGNMENT|[26]|i1|0
13:14:38.0 (28816739)|STATEMENT_EXECUTE|[27]
13:14:38.0 (28840370)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (28863452)|STATEMENT_EXECUTE|[28]
13:14:38.0 (28865352)|STATEMENT_EXECUTE|[29]
13:14:38.0 (28961863)|USER_DEBUG|[29]|DEBUG|15:00:00.000Z
13:14:38.0 (28971911)|STATEMENT_EXECUTE|[30]
13:14:38.0 (29001611)|HEAP_ALLOCATE|[30]|Bytes:4
13:14:38.0 (29020336)|VARIABLE_ASSIGNMENT|[30]|t|55800000
13:14:38.0 (29025100)|STATEMENT_EXECUTE|[31]
13:14:38.0 (29028515)|HEAP_ALLOCATE|[31]|Bytes:3
13:14:38.0 (29043229)|HEAP_ALLOCATE|[31]|Bytes:28
13:14:38.0 (29079792)|HEAP_ALLOCATE|[31]|Bytes:28
13:14:38.0 (29097721)|VARIABLE_ASSIGNMENT|[31]|i1|0.5
13:14:38.0 (29101967)|STATEMENT_EXECUTE|[32]
13:14:38.0 (29118367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (29132488)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29136503)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29141720)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29165771)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29193764)|STATEMENT_EXECUTE|[28]
13:14:38.0 (29195608)|STATEMENT_EXECUTE|[29]
13:14:38.0 (29204035)|USER_DEBUG|[29]|DEBUG|15:30:00.000Z
13:14:38.0 (29211187)|STATEMENT_EXECUTE|[30]
13:14:38.0 (29219471)|HEAP_ALLOCATE|[30]|Bytes:4
13:14:38.0 (29233953)|VARIABLE_ASSIGNMENT|[30]|t|57600000
13:14:38.0 (29238453)|STATEMENT_EXECUTE|[31]
13:14:38.0 (29242882)|HEAP_ALLOCATE|[31]|Bytes:28
13:14:38.0 (29255191)|HEAP_ALLOCATE|[31]|Bytes:28
13:14:38.0 (29265878)|VARIABLE_ASSIGNMENT|[31]|i1|1.0
13:14:38.0 (29270303)|STATEMENT_EXECUTE|[32]
13:14:38.0 (29275727)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (29285330)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29289078)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29293874)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29306637)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29325666)|STATEMENT_EXECUTE|[28]
13:14:38.0 (29327379)|STATEMENT_EXECUTE|[29]
13:14:38.0 (29334182)|USER_DEBUG|[29]|DEBUG|16:00:00.000Z
13:14:38.0 (29340426)|STATEMENT_EXECUTE|[30]
13:14:38.0 (29347522)|HEAP_ALLOCATE|[30]|Bytes:4
13:14:38.0 (29360248)|VARIABLE_ASSIGNMENT|[30]|t|59400000
13:14:38.0 (29365180)|STATEMENT_EXECUTE|[31]
13:14:38.0 (29369317)|HEAP_ALLOCATE|[31]|Bytes:28
13:14:38.0 (29380899)|HEAP_ALLOCATE|[31]|Bytes:28
13:14:38.0 (29390950)|VARIABLE_ASSIGNMENT|[31]|i1|1.5
13:14:38.0 (29395611)|STATEMENT_EXECUTE|[32]
13:14:38.0 (29400197)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (29409166)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29412567)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29417216)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29429144)|HEAP_ALLOCATE|[33]|Bytes:28
13:14:38.0 (29453951)|HEAP_ALLOCATE|[22]|Bytes:5
13:14:38.0 (29467122)|VARIABLE_ASSIGNMENT|[22]|apt|null|
13:14:38.0 (29472852)|STATEMENT_EXECUTE|[43]
13:14:38.0 (29536729)|HEAP_ALLOCATE|[43]|Bytes:4
13:14:38.0 (29634730)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x193669df","Docdum":"0x74a09b1","Docmap":"0x43bb55a4","Selecteddoc":"a260H000001koYjQAI","SelectedtimeSlot":30,"timewraplistInitial":"0x3c02161f"}|0x23f17285
13:14:38.0 (29655190)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (29663273)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x29b56c8b
13:14:38.0 (29675879)|VARIABLE_ASSIGNMENT|[4]|this.timewraplist|[]|0x23f17285
13:14:38.0 (29686310)|STATEMENT_EXECUTE|[44]
13:14:38.0 (29694442)|HEAP_ALLOCATE|[44]|Bytes:4
13:14:38.0 (29767720)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x193669df","Docdum":"0x74a09b1","Docmap":"0x43bb55a4","Selecteddoc":"a260H000001koYjQAI","SelectedtimeSlot":30,"timewraplist":"0x29b56c8b","timewraplistInitial":"0x3c02161f"}|0x23f17285
13:14:38.0 (29787379)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (29793901)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x1b55e722
13:14:38.0 (29804540)|VARIABLE_ASSIGNMENT|[3]|this.timelist|[]|0x23f17285
13:14:38.0 (29813204)|STATEMENT_EXECUTE|[45]
13:14:38.0 (29842284)|VARIABLE_SCOPE_BEGIN|[45]|t|Time|false|false
13:14:38.0 (29857131)|VARIABLE_ASSIGNMENT|[45]|t|43200000
13:14:38.0 (29861849)|STATEMENT_EXECUTE|[46]
13:14:38.0 (29904550)|VARIABLE_SCOPE_BEGIN|[46]|i|Integer|false|false
13:14:38.0 (29913406)|HEAP_ALLOCATE|[46]|Bytes:4
13:14:38.0 (29920268)|VARIABLE_ASSIGNMENT|[46]|i|7
13:14:38.0 (29924148)|STATEMENT_EXECUTE|[47]
13:14:38.0 (29932681)|HEAP_ALLOCATE|[47]|Bytes:28
13:14:38.0 (29936534)|HEAP_ALLOCATE|[47]|Bytes:28
13:14:38.0 (29940116)|VARIABLE_SCOPE_BEGIN|[47]|i1|Decimal|false|false
13:14:38.0 (29949411)|VARIABLE_ASSIGNMENT|[47]|i1|0
13:14:38.0 (29980772)|STATEMENT_EXECUTE|[48]
13:14:38.0 (29982533)|STATEMENT_EXECUTE|[49]
13:14:38.0 (30027925)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x193669df","Docdum":"0x74a09b1","Docmap":"0x43bb55a4","Selecteddoc":"a260H000001koYjQAI","SelectedtimeSlot":30,"timelist":"0x1b55e722","timewraplist":"0x29b56c8b","timewraplistInitial":"0x3c02161f"}|0x23f17285
13:14:38.0 (30047003)|HEAP_ALLOCATE|[49]|Bytes:108
13:14:38.0 (30054531)|HEAP_ALLOCATE|[49]|Bytes:11
13:14:38.0 (30074592)|HEAP_ALLOCATE|[49]|Bytes:12
13:14:38.0 (30100788)|CONSTRUCTOR_ENTRY|[49]|01p0H000007gCe8|<init>(Boolean,Time)
13:14:38.0 (30114026)|VARIABLE_SCOPE_BEGIN|[157]|this|docappcontroller.Wrapertimeslot|true|false
13:14:38.0 (30139873)|VARIABLE_ASSIGNMENT|[157]|this|{}|0x712e0e50
13:14:38.0 (30147964)|VARIABLE_SCOPE_BEGIN|[157]|selection|Boolean|false|false
13:14:38.0 (30156893)|VARIABLE_ASSIGNMENT|[157]|selection|false
13:14:38.0 (30163739)|VARIABLE_SCOPE_BEGIN|[157]|tm|Time|false|false
13:14:38.0 (30174012)|VARIABLE_ASSIGNMENT|[157]|tm|43200000
13:14:38.0 (30179384)|STATEMENT_EXECUTE|[153]
13:14:38.0 (30181270)|STATEMENT_EXECUTE|[154]
13:14:38.0 (30182811)|STATEMENT_EXECUTE|[155]
13:14:38.0 (30189149)|HEAP_ALLOCATE|[158]|Bytes:6
13:14:38.0 (30215043)|STATEMENT_EXECUTE|[157]
13:14:38.0 (30216949)|STATEMENT_EXECUTE|[158]
13:14:38.0 (30270261)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x712e0e50
13:14:38.0 (30285165)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
13:14:38.0 (30291623)|HEAP_ALLOCATE|[154]|Bytes:5
13:14:38.0 (30299100)|VARIABLE_ASSIGNMENT|[154]|this.selected|false|0x712e0e50
13:14:38.0 (30308422)|STATEMENT_EXECUTE|[159]
13:14:38.0 (30341577)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false}|0x712e0e50
13:14:38.0 (30355754)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|43200000
13:14:38.0 (30364328)|VARIABLE_ASSIGNMENT|[155]|this.t|43200000|0x712e0e50
13:14:38.0 (30379507)|CONSTRUCTOR_EXIT|[49]|01p0H000007gCe8|<init>(Boolean,Time)
13:14:38.0 (30393159)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (30400671)|STATEMENT_EXECUTE|[53]
13:14:38.0 (30439386)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x193669df","Docdum":"0x74a09b1","Docmap":"0x43bb55a4","Selecteddoc":"a260H000001koYjQAI","SelectedtimeSlot":30,"timelist":"0x1b55e722","timewraplist":"0x29b56c8b","timewraplistInitial":"0x3c02161f"}|0x23f17285
13:14:38.0 (30458194)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:14:38.0 (30472295)|HEAP_ALLOCATE|[56]|Bytes:28
13:14:38.0 (30476683)|HEAP_ALLOCATE|[56]|Bytes:28
13:14:38.0 (30507458)|STATEMENT_EXECUTE|[56]
13:14:38.0 (30509452)|STATEMENT_EXECUTE|[57]
13:14:38.0 (30527450)|USER_DEBUG|[57]|DEBUG|12:00:00.000Z
13:14:38.0 (30535731)|STATEMENT_EXECUTE|[58]
13:14:38.0 (30557380)|HEAP_ALLOCATE|[58]|Bytes:4
13:14:38.0 (30580059)|VARIABLE_ASSIGNMENT|[58]|t|45000000
13:14:38.0 (30586069)|STATEMENT_EXECUTE|[59]
13:14:38.0 (30592797)|HEAP_ALLOCATE|[59]|Bytes:28
13:14:38.0 (30616872)|HEAP_ALLOCATE|[59]|Bytes:28
13:14:38.0 (30631492)|VARIABLE_ASSIGNMENT|[59]|i1|0.5
13:14:38.0 (30635982)|STATEMENT_EXECUTE|[60]
