42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:24:07.0 (16687017)|VARIABLE_ASSIGNMENT|[164]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (16701574)|STATEMENT_EXECUTE|[164]
16:24:07.0 (16703913)|STATEMENT_EXECUTE|[166]
16:24:07.0 (16718401)|HEAP_ALLOCATE|[166]|Bytes:4
16:24:07.0 (16752553)|VARIABLE_SCOPE_BEGIN|[166]|options|List<System.SelectOption>|true|false
16:24:07.0 (16775627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (16786349)|VARIABLE_ASSIGNMENT|[166]|options|[]|0x2dc7bedb
16:24:07.0 (16793910)|STATEMENT_EXECUTE|[167]
16:24:07.0 (16802081)|HEAP_ALLOCATE|[167]|Bytes:8
16:24:07.0 (16856187)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (16914979)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (16932696)|STATEMENT_EXECUTE|[168]
16:24:07.0 (16969632)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (17003984)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:24:07.0 (17021961)|HEAP_ALLOCATE|[169]|Bytes:116
16:24:07.0 (17158095)|HEAP_ALLOCATE|[169]|Bytes:5
16:24:07.0 (17195547)|HEAP_ALLOCATE|[169]|Bytes:24
16:24:07.0 (17210727)|VARIABLE_SCOPE_BEGIN|[169]|doc|Doctor__c|true|false
16:24:07.0 (17346183)|VARIABLE_ASSIGNMENT|[169]|doc|{"Id":"a260H000001koYlQAI","Name":"doc4","End_Time__c":68400000,"Speciality__c":"Dermatology","Start_Time__c":32400000}|0x20c4713e
16:24:07.0 (17357686)|STATEMENT_EXECUTE|[169]
16:24:07.0 (17359929)|STATEMENT_EXECUTE|[170]
16:24:07.0 (17407837)|HEAP_ALLOCATE|[170]|Bytes:18
16:24:07.0 (17467263)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (17486195)|HEAP_ALLOCATE|[169]|Bytes:5
16:24:07.0 (17499637)|VARIABLE_ASSIGNMENT|[169]|doc|null|
16:24:07.0 (17505963)|STATEMENT_EXECUTE|[176]
16:24:07.0 (17599150)|SYSTEM_MODE_ENTER|true
16:24:07.0 (18477420)|SYSTEM_MODE_ENTER|true
16:24:07.0 (18530853)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:24:07.0 (18542519)|VARIABLE_SCOPE_BEGIN|[181]|this|docappcontroller|true|false
16:24:07.0 (18583097)|VARIABLE_ASSIGNMENT|[181]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (18599203)|STATEMENT_EXECUTE|[181]
16:24:07.0 (18601583)|STATEMENT_EXECUTE|[183]
16:24:07.0 (18610695)|HEAP_ALLOCATE|[183]|Bytes:4
16:24:07.0 (18633470)|VARIABLE_SCOPE_BEGIN|[183]|options|List<System.SelectOption>|true|false
16:24:07.0 (18657919)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (18666643)|VARIABLE_ASSIGNMENT|[183]|options|[]|0x5897bf3e
16:24:07.0 (18672432)|STATEMENT_EXECUTE|[184]
16:24:07.0 (18676652)|HEAP_ALLOCATE|[184]|Bytes:79
16:24:07.0 (18692343)|HEAP_ALLOCATE|[184]|Bytes:4
16:24:07.0 (18979989)|SOQL_EXECUTE_BEGIN|[184]|Aggregations:0|SELECT Interval__c FROM Time_Interval__mdt ORDER BY Interval__c ASC NULLS FIRST
16:24:07.0 (21919629)|SOQL_EXECUTE_END|[184]|Rows:2
16:24:07.0 (21947083)|HEAP_ALLOCATE|[184]|Bytes:12
16:24:07.0 (21963264)|HEAP_ALLOCATE|[184]|Bytes:92
16:24:07.0 (22021256)|HEAP_ALLOCATE|[184]|Bytes:12
16:24:07.0 (22033962)|VARIABLE_SCOPE_BEGIN|[184]|intervals|List<Time_Interval__mdt>|true|false
16:24:07.0 (22060062)|VARIABLE_ASSIGNMENT|[184]|intervals|[{"Interval__c":"30","Id":"m030H000000bmFqQAI"},{"Interval__c":"60","Id":"m030H000000bmFvQAI"}]|0x510d24ae
16:24:07.0 (22162127)|HEAP_ALLOCATE|[187]|Bytes:5
16:24:07.0 (22177978)|HEAP_ALLOCATE|[187]|Bytes:12
16:24:07.0 (22186281)|VARIABLE_SCOPE_BEGIN|[187]|i|Time_Interval__mdt|true|false
16:24:07.0 (22200554)|VARIABLE_ASSIGNMENT|[187]|i|{"Interval__c":"30","Id":"m030H000000bmFqQAI"}|0x707331e5
16:24:07.0 (22207887)|STATEMENT_EXECUTE|[187]
16:24:07.0 (22210618)|STATEMENT_EXECUTE|[188]
16:24:07.0 (22278525)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (22295881)|HEAP_ALLOCATE|[187]|Bytes:5
16:24:07.0 (22307097)|HEAP_ALLOCATE|[187]|Bytes:12
16:24:07.0 (22313897)|VARIABLE_SCOPE_BEGIN|[187]|i|Time_Interval__mdt|true|false
16:24:07.0 (22330482)|VARIABLE_ASSIGNMENT|[187]|i|{"Interval__c":"60","Id":"m030H000000bmFvQAI"}|0x48e35311
16:24:07.0 (22336960)|STATEMENT_EXECUTE|[187]
16:24:07.0 (22338697)|STATEMENT_EXECUTE|[188]
16:24:07.0 (22354098)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (22365609)|HEAP_ALLOCATE|[187]|Bytes:5
16:24:07.0 (22376284)|VARIABLE_ASSIGNMENT|[187]|i|null|
16:24:07.0 (22383586)|STATEMENT_EXECUTE|[196]
16:24:07.0 (22810950)|SYSTEM_MODE_ENTER|true
16:24:07.23 (23399450)|SYSTEM_MODE_ENTER|true
16:24:07.23 (23455131)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:24:07.23 (23463605)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
16:24:07.23 (23486009)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x52ceb68f
16:24:07.23 (23493047)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
16:24:07.23 (23504091)|VARIABLE_ASSIGNMENT|[88]|escape|null
16:24:07.0 (23696858)|SYSTEM_MODE_ENTER|true
16:24:07.0 (23726227)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
16:24:07.0 (23731850)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:24:07.0 (23757571)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.Selecteddoc|"a260H000001koYlQAI"|0x72fa1b4a
16:24:07.0 (23807448)|SYSTEM_MODE_ENTER|true
16:24:07.0 (23967690)|SYSTEM_MODE_ENTER|true
16:24:07.0 (24177118)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24186616)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24196015)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x443853bc
16:24:07.0 (24263640)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24269070)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24276430)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x6f194617
16:24:07.0 (24326072)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24331179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24338240)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x6ce557bf
16:24:07.0 (24385951)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24390887)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24399529)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x4bda0366
16:24:07.0 (24445854)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24450918)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24459832)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x4df90c12
16:24:07.0 (24503510)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24508782)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24521790)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x68f5d244
16:24:07.0 (24566141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24572616)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24580167)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x2eeb284a
16:24:07.0 (24624248)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24630768)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24637717)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x3531dfc2
16:24:07.0 (24683062)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24689672)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24695890)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x302ddcea
16:24:07.0 (24740225)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24746507)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24753300)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x768c5f59
16:24:07.0 (24798518)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24804568)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24810982)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x15280ba
16:24:07.0 (24856485)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24861995)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24868345)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x3a26809d
16:24:07.0 (24913879)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24919319)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24926080)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x6432d1bf
16:24:07.0 (24973110)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (24978446)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (24984478)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x70503cf7
16:24:07.0 (25029940)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (25035266)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (25042221)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x65923517
16:24:07.0 (25088717)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (25093846)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (25099897)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x6b3e6350
16:24:07.0 (25145848)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (25150838)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (25157358)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1973f8a1
16:24:07.0 (25203308)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (25208249)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (25214544)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x6835d8fc
16:24:07.0 (25270726)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (25276179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (25282421)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1c7b6260
16:24:07.0 (25328947)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (25333767)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (25340130)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x4c7a65c
16:24:07.0 (25387360)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:24:07.0 (25392260)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:24:07.0 (25398459)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x277f095
16:24:07.0 (25451071)|SYSTEM_MODE_ENTER|true
16:24:07.0 (25467750)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:24:07.0 (25472031)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:24:07.0 (25479865)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.SelectedtimeSlot|30|0x72fa1b4a
16:24:07.0 (25526596)|SYSTEM_MODE_ENTER|true
16:24:07.0 (25765483)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:24:07.0 (25776158)|VARIABLE_SCOPE_BEGIN|[62]|this|docappcontroller|true|false
16:24:07.0 (25816680)|VARIABLE_ASSIGNMENT|[62]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (25832546)|STATEMENT_EXECUTE|[62]
16:24:07.0 (25834597)|STATEMENT_EXECUTE|[64]
16:24:07.0 (25884935)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (25919115)|USER_DEBUG|[64]|DEBUG|a260H000001koYlQAI
16:24:07.0 (25964214)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (26004370)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (26037859)|STATEMENT_EXECUTE|[67]
16:24:07.0 (26040263)|STATEMENT_EXECUTE|[68]
16:24:07.0 (26074940)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (26111206)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (26140884)|VARIABLE_SCOPE_BEGIN|[68]|d|Doctor__c|true|false
16:24:07.0 (26162184)|VARIABLE_ASSIGNMENT|[68]|d|{"Id":"a260H000001koYlQAI","Name":"doc4","End_Time__c":68400000,"Speciality__c":"Dermatology","Start_Time__c":32400000}|0x20c4713e
16:24:07.0 (26169035)|STATEMENT_EXECUTE|[69]
16:24:07.0 (26202722)|HEAP_ALLOCATE|[69]|Bytes:4
16:24:07.0 (26245932)|HEAP_ALLOCATE|[69]|Bytes:150
16:24:07.0 (26258616)|HEAP_ALLOCATE|[69]|Bytes:4
16:24:07.0 (26265838)|HEAP_ALLOCATE|[69]|Bytes:7
16:24:07.0 (26302842)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (26324147)|HEAP_ALLOCATE|[69]|Bytes:7
16:24:07.0 (26358956)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5a20e64b","Docdum":"0x386ac51a","Docmap":"0x6ab36fe","Initialselected":0,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x36e6b338","timeset":"0x70880c3f","timewraplist":"0x94e184","timewraplistInitial":"0x94e184"}|0x72fa1b4a
16:24:07.0 (26712389)|SOQL_EXECUTE_BEGIN|[69]|Aggregations:0|SELECT Id, Name, Doctor__c, Patient__c, End_Time__c, Start_Time__c FROM Appointment__c WHERE (Doctor__c = :tmpVar1 AND Appointment_Date__c = :tmpVar2)
16:24:07.0 (29682809)|SOQL_EXECUTE_END|[69]|Rows:1
16:24:07.0 (29703794)|HEAP_ALLOCATE|[69]|Bytes:8
16:24:07.0 (29720165)|HEAP_ALLOCATE|[69]|Bytes:147
16:24:07.0 (29748647)|HEAP_ALLOCATE|[69]|Bytes:8
16:24:07.0 (29776517)|HEAP_ALLOCATE|[69]|Bytes:28
16:24:07.0 (29782358)|HEAP_ALLOCATE|[69]|Bytes:28
16:24:07.0 (29807363)|HEAP_ALLOCATE|[69]|Bytes:4
16:24:07.0 (29819721)|VARIABLE_SCOPE_BEGIN|[69]|aptlist|List<Appointment__c>|true|false
16:24:07.0 (29832122)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:24:07.0 (29852801)|VARIABLE_ASSIGNMENT|[69]|aptlist|[{"Id":"a250H00000HayYsQAJ","Name":"A-00006","Doctor__c":"a260H000001koYlQAI","Patient__c":"a270H000006vXiuQAE","End_Time__c":39600000,"Start_Time__c":37800000}]|0x1738ee8c
16:24:07.0 (29861054)|STATEMENT_EXECUTE|[70]
16:24:07.0 (29874301)|HEAP_ALLOCATE|[70]|Bytes:4
16:24:07.0 (29945693)|VARIABLE_ASSIGNMENT|[70]|this.timeset|[]|0x72fa1b4a
16:24:07.0 (30030104)|HEAP_ALLOCATE|[71]|Bytes:5
16:24:07.0 (30047539)|HEAP_ALLOCATE|[71]|Bytes:28
16:24:07.0 (30056633)|VARIABLE_SCOPE_BEGIN|[71]|apt|Appointment__c|true|false
16:24:07.0 (30076203)|VARIABLE_ASSIGNMENT|[71]|apt|{"Id":"a250H00000HayYsQAJ","Name":"A-00006","Doctor__c":"a260H000001koYlQAI","Patient__c":"a270H000006vXiuQAE","End_Time__c":39600000,"Start_Time__c":37800000}|0x2c3116a8
16:24:07.0 (30084160)|STATEMENT_EXECUTE|[71]
16:24:07.0 (30086065)|STATEMENT_EXECUTE|[73]
16:24:07.0 (30118838)|VARIABLE_SCOPE_BEGIN|[73]|t|Time|false|false
16:24:07.0 (30133263)|VARIABLE_ASSIGNMENT|[73]|t|37800000
16:24:07.0 (30138902)|STATEMENT_EXECUTE|[74]
16:24:07.0 (30196162)|VARIABLE_SCOPE_BEGIN|[74]|i|Integer|false|false
16:24:07.0 (30205032)|HEAP_ALLOCATE|[74]|Bytes:4
16:24:07.0 (30215341)|VARIABLE_ASSIGNMENT|[74]|i|1
16:24:07.0 (30220074)|STATEMENT_EXECUTE|[75]
16:24:07.0 (30244160)|HEAP_ALLOCATE|[75]|Bytes:28
16:24:07.0 (30249117)|HEAP_ALLOCATE|[75]|Bytes:28
16:24:07.0 (30253671)|VARIABLE_SCOPE_BEGIN|[75]|i1|Decimal|false|false
16:24:07.0 (30268372)|VARIABLE_ASSIGNMENT|[75]|i1|0
16:24:07.0 (30273881)|STATEMENT_EXECUTE|[76]
16:24:07.0 (30300024)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (30323681)|STATEMENT_EXECUTE|[77]
16:24:07.0 (30326431)|STATEMENT_EXECUTE|[78]
16:24:07.0 (30421051)|USER_DEBUG|[78]|DEBUG|10:30:00.000Z
16:24:07.0 (30432467)|STATEMENT_EXECUTE|[79]
16:24:07.0 (30463359)|HEAP_ALLOCATE|[79]|Bytes:4
16:24:07.0 (30481533)|VARIABLE_ASSIGNMENT|[79]|t|39600000
16:24:07.0 (30486341)|STATEMENT_EXECUTE|[80]
16:24:07.0 (30490398)|HEAP_ALLOCATE|[80]|Bytes:3
16:24:07.0 (30504283)|HEAP_ALLOCATE|[80]|Bytes:28
16:24:07.0 (30554449)|HEAP_ALLOCATE|[80]|Bytes:28
16:24:07.0 (30572802)|VARIABLE_ASSIGNMENT|[80]|i1|0.5
16:24:07.0 (30577919)|STATEMENT_EXECUTE|[81]
16:24:07.0 (30596996)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:24:07.0 (30614154)|HEAP_ALLOCATE|[82]|Bytes:28
16:24:07.0 (30618380)|HEAP_ALLOCATE|[82]|Bytes:28
16:24:07.0 (30624070)|HEAP_ALLOCATE|[82]|Bytes:28
16:24:07.0 (30649970)|HEAP_ALLOCATE|[82]|Bytes:28
16:24:07.0 (30689323)|HEAP_ALLOCATE|[71]|Bytes:5
16:24:07.0 (30702911)|VARIABLE_ASSIGNMENT|[71]|apt|null|
16:24:07.0 (30708105)|STATEMENT_EXECUTE|[93]
16:24:07.0 (30718763)|HEAP_ALLOCATE|[93]|Bytes:4
