42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:23:28.0 (11088943)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:20
16:23:28.0 (11097042)|METHOD_ENTRY|[1]|01p0H000007gCe8|docappcontroller.docappcontroller()
16:23:28.0 (11103332)|STATEMENT_EXECUTE|[1]
16:23:28.0 (11107446)|STATEMENT_EXECUTE|[1]
16:23:28.0 (11109062)|STATEMENT_EXECUTE|[208]
16:23:28.0 (11114131)|METHOD_EXIT|[1]|docappcontroller
16:23:28.0 (13814224)|SYSTEM_MODE_ENTER|true
16:23:28.0 (14617751)|SYSTEM_MODE_ENTER|true
16:23:28.0 (14766774)|SYSTEM_MODE_ENTER|true
16:23:28.0 (15021251)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:108
16:23:28.0 (15031640)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
16:23:28.0 (18985884)|SYSTEM_MODE_ENTER|true
16:23:28.0 (19255113)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:23:28.0 (19267226)|VARIABLE_SCOPE_BEGIN|[164]|this|docappcontroller|true|false
16:23:28.0 (19347413)|VARIABLE_ASSIGNMENT|[164]|this|{"aptdum":"0x9dbd4ed","Docdum":"0x37c4dc5c","Docmap":"0x20efcbd4","Initialselected":4,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x2977211d","timeset":"0xd5f1b43","timewraplist":"0x14de7795","timewraplistInitial":"0x14de7795"}|0x37832b6
16:23:28.0 (19364772)|STATEMENT_EXECUTE|[164]
16:23:28.0 (19367305)|STATEMENT_EXECUTE|[166]
16:23:28.0 (19388014)|HEAP_ALLOCATE|[166]|Bytes:4
16:23:28.0 (19429074)|VARIABLE_SCOPE_BEGIN|[166]|options|List<System.SelectOption>|true|false
16:23:28.0 (19461749)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:23:28.0 (19474046)|VARIABLE_ASSIGNMENT|[166]|options|[]|0x5a74dab9
16:23:28.0 (19480128)|STATEMENT_EXECUTE|[167]
16:23:28.0 (19489401)|HEAP_ALLOCATE|[167]|Bytes:8
16:23:28.0 (19549737)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:23:28.0 (19610708)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x9dbd4ed","Docdum":"0x37c4dc5c","Docmap":"0x20efcbd4","Initialselected":4,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x2977211d","timeset":"0xd5f1b43","timewraplist":"0x14de7795","timewraplistInitial":"0x14de7795"}|0x37832b6
16:23:28.0 (19631280)|STATEMENT_EXECUTE|[168]
16:23:28.0 (19668310)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x9dbd4ed","Docdum":"0x37c4dc5c","Docmap":"0x20efcbd4","Initialselected":4,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x2977211d","timeset":"0xd5f1b43","timewraplist":"0x14de7795","timewraplistInitial":"0x14de7795"}|0x37832b6
16:23:28.0 (19734484)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:23:28.0 (19749153)|HEAP_ALLOCATE|[169]|Bytes:116
16:23:28.0 (19887177)|HEAP_ALLOCATE|[169]|Bytes:5
16:23:28.0 (19926652)|HEAP_ALLOCATE|[169]|Bytes:24
16:23:28.0 (19937682)|VARIABLE_SCOPE_BEGIN|[169]|doc|Doctor__c|true|false
16:23:28.0 (19964190)|VARIABLE_ASSIGNMENT|[169]|doc|{"Id":"a260H000001koYlQAI","Name":"doc4","End_Time__c":68400000,"Speciality__c":"Dermatology","Start_Time__c":32400000}|0x1c012315
16:23:28.0 (19972301)|STATEMENT_EXECUTE|[169]
16:23:28.0 (19974612)|STATEMENT_EXECUTE|[170]
16:23:28.0 (20015218)|HEAP_ALLOCATE|[170]|Bytes:18
16:23:28.0 (20069005)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:23:28.0 (20085448)|HEAP_ALLOCATE|[169]|Bytes:5
16:23:28.0 (20097215)|VARIABLE_ASSIGNMENT|[169]|doc|null|
16:23:28.0 (20103512)|STATEMENT_EXECUTE|[176]
16:23:28.0 (20198038)|SYSTEM_MODE_ENTER|true
16:23:28.0 (21121416)|SYSTEM_MODE_ENTER|true
16:23:28.0 (21175107)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:23:28.0 (21183872)|VARIABLE_SCOPE_BEGIN|[181]|this|docappcontroller|true|false
16:23:28.0 (21232577)|VARIABLE_ASSIGNMENT|[181]|this|{"aptdum":"0x9dbd4ed","Docdum":"0x37c4dc5c","Docmap":"0x20efcbd4","Initialselected":4,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x2977211d","timeset":"0xd5f1b43","timewraplist":"0x14de7795","timewraplistInitial":"0x14de7795"}|0x37832b6
16:23:28.0 (21246340)|STATEMENT_EXECUTE|[181]
16:23:28.0 (21248665)|STATEMENT_EXECUTE|[183]
16:23:28.0 (21259136)|HEAP_ALLOCATE|[183]|Bytes:4
16:23:28.0 (21283195)|VARIABLE_SCOPE_BEGIN|[183]|options|List<System.SelectOption>|true|false
16:23:28.0 (21306856)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:23:28.0 (21315620)|VARIABLE_ASSIGNMENT|[183]|options|[]|0x494bdc71
16:23:28.0 (21322037)|STATEMENT_EXECUTE|[184]
16:23:28.0 (21326434)|HEAP_ALLOCATE|[184]|Bytes:79
16:23:28.0 (21342233)|HEAP_ALLOCATE|[184]|Bytes:4
16:23:28.0 (21700916)|SOQL_EXECUTE_BEGIN|[184]|Aggregations:0|SELECT Interval__c FROM Time_Interval__mdt ORDER BY Interval__c ASC NULLS FIRST
16:23:28.0 (25000677)|SOQL_EXECUTE_END|[184]|Rows:2
16:23:28.0 (25031481)|HEAP_ALLOCATE|[184]|Bytes:12
16:23:28.0 (25049428)|HEAP_ALLOCATE|[184]|Bytes:92
16:23:28.0 (25117389)|HEAP_ALLOCATE|[184]|Bytes:12
16:23:28.0 (25136929)|VARIABLE_SCOPE_BEGIN|[184]|intervals|List<Time_Interval__mdt>|true|false
16:23:28.0 (25161911)|VARIABLE_ASSIGNMENT|[184]|intervals|[{"Interval__c":"30","Id":"m030H000000bmFqQAI"},{"Interval__c":"60","Id":"m030H000000bmFvQAI"}]|0x4f421d4f
16:23:28.0 (25290617)|HEAP_ALLOCATE|[187]|Bytes:5
16:23:28.0 (25305778)|HEAP_ALLOCATE|[187]|Bytes:12
16:23:28.0 (25313498)|VARIABLE_SCOPE_BEGIN|[187]|i|Time_Interval__mdt|true|false
16:23:28.0 (25328166)|VARIABLE_ASSIGNMENT|[187]|i|{"Interval__c":"30","Id":"m030H000000bmFqQAI"}|0x75e9d6f2
16:23:28.0 (25335965)|STATEMENT_EXECUTE|[187]
16:23:28.0 (25338628)|STATEMENT_EXECUTE|[188]
16:23:28.0 (25410112)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:23:28.0 (25426489)|HEAP_ALLOCATE|[187]|Bytes:5
16:23:28.0 (25436834)|HEAP_ALLOCATE|[187]|Bytes:12
16:23:28.0 (25443259)|VARIABLE_SCOPE_BEGIN|[187]|i|Time_Interval__mdt|true|false
16:23:28.0 (25456701)|VARIABLE_ASSIGNMENT|[187]|i|{"Interval__c":"60","Id":"m030H000000bmFvQAI"}|0x2a9e1565
16:23:28.0 (25462399)|STATEMENT_EXECUTE|[187]
16:23:28.0 (25464233)|STATEMENT_EXECUTE|[188]
16:23:28.0 (25479166)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:23:28.0 (25491267)|HEAP_ALLOCATE|[187]|Bytes:5
16:23:28.0 (25500877)|VARIABLE_ASSIGNMENT|[187]|i|null|
16:23:28.0 (25506465)|STATEMENT_EXECUTE|[196]
16:23:28.0 (25938074)|SYSTEM_MODE_ENTER|true
16:23:28.26 (26664158)|SYSTEM_MODE_ENTER|true
16:23:28.26 (26729442)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:23:28.26 (26740058)|VARIABLE_SCOPE_BEGIN|[88]|this|ApexPage.PageMessagesComponentController|true|false
16:23:28.26 (26772470)|VARIABLE_ASSIGNMENT|[88]|this|{}|0x8e8a157
16:23:28.26 (26782393)|VARIABLE_SCOPE_BEGIN|[88]|escape|Boolean|false|false
16:23:28.26 (26790643)|VARIABLE_ASSIGNMENT|[88]|escape|null
16:23:28.0 (26991782)|SYSTEM_MODE_ENTER|true
16:23:28.0 (27021093)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:18
16:23:28.0 (27026920)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:23:28.0 (27037402)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.Selecteddoc|"a260H000001koYlQAI"|0x37832b6
16:23:28.0 (27083683)|SYSTEM_MODE_ENTER|true
16:23:28.0 (27248850)|SYSTEM_MODE_ENTER|true
16:23:28.0 (27444708)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27451844)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27461709)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1031c7b7
16:23:28.0 (27515236)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27520810)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27527415)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x554e1bd9
16:23:28.0 (27571341)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27576072)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27582634)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x45a1a7a4
16:23:28.0 (27634283)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27639571)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27646143)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1983315a
16:23:28.0 (27688048)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27692860)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27699341)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|true|0x51d72949
16:23:28.0 (27741397)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27746643)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27753018)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x53e3d7fb
16:23:28.0 (27794934)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27799936)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27805930)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x5cf49094
16:23:28.0 (27847703)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27852744)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27858989)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x5cfd73b1
16:23:28.0 (27900953)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27906057)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27912380)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x34088406
16:23:28.0 (27956919)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (27962047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (27968204)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x7999d173
16:23:28.0 (28011019)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28016713)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28023177)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1118ee4
16:23:28.0 (28064833)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28070271)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28076910)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x36c6158c
16:23:28.0 (28119263)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28124455)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28135594)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x469e9fe6
16:23:28.0 (28179173)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28184519)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28190672)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x71bbdc0f
16:23:28.0 (28232657)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28237767)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28244366)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x7c500a72
16:23:28.0 (28286049)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28291118)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28297796)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x7abc1a01
16:23:28.0 (28339145)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28344053)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28350466)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x48efcb1f
16:23:28.0 (28392014)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28397024)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28403342)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x679b2da9
16:23:28.0 (28448630)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:23:28.0 (28454645)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
16:23:28.0 (28460762)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.selected|false|0x1b64a8b2
16:23:28.0 (28500889)|SYSTEM_MODE_ENTER|true
16:23:28.0 (28517227)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
16:23:28.0 (28521559)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:23:28.0 (28528486)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this.SelectedtimeSlot|30|0x37832b6
16:23:28.0 (28565764)|SYSTEM_MODE_ENTER|true
16:23:28.0 (28834969)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:48
16:23:28.0 (28843488)|VARIABLE_SCOPE_BEGIN|[11]|this|docappcontroller|true|false
16:23:28.0 (28895423)|VARIABLE_ASSIGNMENT|[11]|this|{"aptdum":"0x9dbd4ed","Docdum":"0x37c4dc5c","Docmap":"0x20efcbd4","Initialselected":4,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x2977211d","timeset":"0xd5f1b43","timewraplist":"0x14de7795","timewraplistInitial":"0x14de7795"}|0x37832b6
16:23:28.0 (28909841)|STATEMENT_EXECUTE|[11]
16:23:28.0 (28912442)|STATEMENT_EXECUTE|[12]
16:23:28.0 (28919141)|VARIABLE_SCOPE_BEGIN|[12]|counter|Integer|false|false
16:23:28.0 (28928094)|HEAP_ALLOCATE|[12]|Bytes:4
16:23:28.0 (28935675)|VARIABLE_ASSIGNMENT|[12]|counter|0
16:23:28.0 (28991875)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x9dbd4ed","Docdum":"0x37c4dc5c","Docmap":"0x20efcbd4","Initialselected":4,"Selecteddoc":"a260H000001koYlQAI","SelectedtimeSlot":30,"timelist":"0x2977211d","timeset":"0xd5f1b43","timewraplist":"0x14de7795","timewraplistInitial":"0x14de7795"}|0x37832b6
16:23:28.0 (29097256)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29112307)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29119807)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29164656)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":32400000}|0x1031c7b7
16:23:28.0 (29175582)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29207768)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":32400000}|0x1031c7b7
16:23:28.0 (29220900)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29230110)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29238843)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29244702)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29262061)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":34200000}|0x554e1bd9
16:23:28.0 (29268687)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29282404)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":34200000}|0x554e1bd9
16:23:28.0 (29291721)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29298305)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29305464)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29310279)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29326041)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":36000000}|0x45a1a7a4
16:23:28.0 (29332172)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29344817)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":36000000}|0x45a1a7a4
16:23:28.0 (29353116)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29359655)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29366753)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29371420)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29386933)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":true,"t":37800000}|0x2224025a
16:23:28.0 (29393559)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29405729)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":true,"t":37800000}|0x2224025a
16:23:28.0 (29415044)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29416831)|STATEMENT_EXECUTE|[15]
16:23:28.0 (29420168)|HEAP_ALLOCATE|[15]|Bytes:4
16:23:28.0 (29427484)|VARIABLE_ASSIGNMENT|[15]|counter|1
16:23:28.0 (29437028)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29444235)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29448929)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29464472)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":true,"t":39600000}|0x3c3675d6
16:23:28.0 (29470912)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29483305)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":true,"t":39600000}|0x3c3675d6
16:23:28.0 (29491993)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29493621)|STATEMENT_EXECUTE|[15]
16:23:28.0 (29495611)|HEAP_ALLOCATE|[15]|Bytes:4
16:23:28.0 (29501666)|VARIABLE_ASSIGNMENT|[15]|counter|2
16:23:28.0 (29510005)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29516486)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29521183)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29539561)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":41400000}|0x1983315a
16:23:28.0 (29545438)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29558029)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":41400000}|0x1983315a
16:23:28.0 (29566358)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29573102)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29580254)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29584785)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29599326)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":true,"t":43200000}|0x51d72949
16:23:28.0 (29605326)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29617152)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":true,"t":43200000}|0x51d72949
16:23:28.0 (29625619)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29627395)|STATEMENT_EXECUTE|[15]
16:23:28.0 (29629529)|HEAP_ALLOCATE|[15]|Bytes:4
16:23:28.0 (29634646)|VARIABLE_ASSIGNMENT|[15]|counter|3
16:23:28.0 (29643268)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29649966)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29654430)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29669743)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":45000000}|0x53e3d7fb
16:23:28.0 (29676021)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29688119)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":45000000}|0x53e3d7fb
16:23:28.0 (29696328)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29702467)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29709928)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29714768)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29728981)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":46800000}|0x5cf49094
16:23:28.0 (29734655)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29746415)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":46800000}|0x5cf49094
16:23:28.0 (29755266)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29761241)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29768385)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29772663)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29786930)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":48600000}|0x5cfd73b1
16:23:28.0 (29792745)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29804839)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":48600000}|0x5cfd73b1
16:23:28.0 (29813056)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29818931)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29826089)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29830856)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29848421)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":50400000}|0x34088406
16:23:28.0 (29854510)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29866714)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":50400000}|0x34088406
16:23:28.0 (29874913)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29881361)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29889006)|HEAP_ALLOCATE|[13]|Bytes:12
16:23:28.0 (29893823)|VARIABLE_SCOPE_BEGIN|[13]|wt|docappcontroller.Wrapertimeslot|true|false
16:23:28.0 (29908483)|VARIABLE_ASSIGNMENT|[13]|wt|{"selected":false,"t":52200000}|0x7999d173
16:23:28.0 (29914300)|STATEMENT_EXECUTE|[13]
16:23:28.0 (29926717)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false,"t":52200000}|0x7999d173
16:23:28.0 (29934994)|STATEMENT_EXECUTE|[14]
16:23:28.0 (29941158)|HEAP_ALLOCATE|[13]|Bytes:5
16:23:28.0 (29947807)|HEAP_ALLOCATE|[13]|Bytes:12
