42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:18:00.0 (47926318)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:18:00.0 (47934314)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x67b09453
16:18:00.0 (47945711)|VARIABLE_ASSIGNMENT|[4]|this.timewraplist|[]|0x1d87c233
16:18:00.0 (47955123)|STATEMENT_EXECUTE|[94]
16:18:00.0 (47963390)|HEAP_ALLOCATE|[94]|Bytes:4
16:18:00.0 (48015709)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5e83f106","Docdum":"0x6d7850c5","Docmap":"0x352198b","Initialselected":0,"Selecteddoc":"a260H000001koYkQAI","SelectedtimeSlot":30,"timeset":"0x1d9be8c1","timewraplist":"0x67b09453","timewraplistInitial":"0x3b9c2857"}|0x1d87c233
16:18:00.0 (48035033)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:18:00.0 (48041243)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x68e80697
16:18:00.0 (48051146)|VARIABLE_ASSIGNMENT|[3]|this.timelist|[]|0x1d87c233
16:18:00.0 (48059778)|STATEMENT_EXECUTE|[95]
16:18:00.0 (48088739)|VARIABLE_SCOPE_BEGIN|[95]|t|Time|false|false
16:18:00.0 (48104567)|VARIABLE_ASSIGNMENT|[95]|t|14400000
16:18:00.0 (48109008)|STATEMENT_EXECUTE|[96]
16:18:00.0 (48170765)|VARIABLE_SCOPE_BEGIN|[96]|i|Integer|false|false
16:18:00.0 (48180668)|HEAP_ALLOCATE|[96]|Bytes:4
16:18:00.0 (48187994)|VARIABLE_ASSIGNMENT|[96]|i|14
16:18:00.0 (48192949)|STATEMENT_EXECUTE|[97]
16:18:00.0 (48219266)|HEAP_ALLOCATE|[97]|Bytes:28
16:18:00.0 (48224278)|HEAP_ALLOCATE|[97]|Bytes:28
16:18:00.0 (48228933)|VARIABLE_SCOPE_BEGIN|[97]|i1|Decimal|false|false
16:18:00.0 (48241638)|VARIABLE_ASSIGNMENT|[97]|i1|0
16:18:00.0 (48275122)|STATEMENT_EXECUTE|[98]
16:18:00.0 (48277058)|STATEMENT_EXECUTE|[99]
16:18:00.0 (48319148)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5e83f106","Docdum":"0x6d7850c5","Docmap":"0x352198b","Initialselected":0,"Selecteddoc":"a260H000001koYkQAI","SelectedtimeSlot":30,"timelist":"0x68e80697","timeset":"0x1d9be8c1","timewraplist":"0x67b09453","timewraplistInitial":"0x3b9c2857"}|0x1d87c233
16:18:00.0 (48336807)|HEAP_ALLOCATE|[99]|Bytes:108
16:18:00.0 (48343039)|HEAP_ALLOCATE|[99]|Bytes:11
16:18:00.0 (48357467)|HEAP_ALLOCATE|[99]|Bytes:12
16:18:00.0 (48377495)|CONSTRUCTOR_ENTRY|[99]|01p0H000007gCe8|<init>(Boolean,Time)
16:18:00.0 (48390191)|VARIABLE_SCOPE_BEGIN|[212]|this|docappcontroller.Wrapertimeslot|true|false
16:18:00.0 (48412615)|VARIABLE_ASSIGNMENT|[212]|this|{}|0xb23e844
16:18:00.0 (48420917)|VARIABLE_SCOPE_BEGIN|[212]|selection|Boolean|false|false
16:18:00.0 (48429469)|VARIABLE_ASSIGNMENT|[212]|selection|false
16:18:00.0 (48436451)|VARIABLE_SCOPE_BEGIN|[212]|tm|Time|false|false
16:18:00.0 (48446626)|VARIABLE_ASSIGNMENT|[212]|tm|14400000
16:18:00.0 (48451919)|STATEMENT_EXECUTE|[208]
16:18:00.0 (48453798)|STATEMENT_EXECUTE|[209]
16:18:00.0 (48455328)|STATEMENT_EXECUTE|[210]
16:18:00.0 (48462565)|HEAP_ALLOCATE|[213]|Bytes:6
16:18:00.0 (48485956)|STATEMENT_EXECUTE|[212]
16:18:00.0 (48487837)|STATEMENT_EXECUTE|[213]
16:18:00.0 (48534877)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0xb23e844
16:18:00.0 (48545961)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
16:18:00.0 (48552369)|HEAP_ALLOCATE|[209]|Bytes:5
16:18:00.0 (48559864)|VARIABLE_ASSIGNMENT|[209]|this.selected|false|0xb23e844
16:18:00.0 (48567823)|STATEMENT_EXECUTE|[214]
16:18:00.0 (48595909)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false}|0xb23e844
16:18:00.0 (48609815)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|14400000
16:18:00.0 (48618587)|VARIABLE_ASSIGNMENT|[210]|this.t|14400000|0xb23e844
16:18:00.0 (48632566)|CONSTRUCTOR_EXIT|[99]|01p0H000007gCe8|<init>(Boolean,Time)
16:18:00.0 (48645179)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:18:00.0 (48652205)|STATEMENT_EXECUTE|[104]
16:18:00.0 (48694118)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5e83f106","Docdum":"0x6d7850c5","Docmap":"0x352198b","Initialselected":0,"Selecteddoc":"a260H000001koYkQAI","SelectedtimeSlot":30,"timelist":"0x68e80697","timeset":"0x1d9be8c1","timewraplist":"0x67b09453","timewraplistInitial":"0x3b9c2857"}|0x1d87c233
16:18:00.0 (48713133)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:18:00.0 (48725705)|HEAP_ALLOCATE|[107]|Bytes:28
16:18:00.0 (48767283)|STATEMENT_EXECUTE|[107]
16:18:00.0 (48769390)|STATEMENT_EXECUTE|[108]
16:18:00.0 (48806169)|USER_DEBUG|[108]|DEBUG|04:00:00.000Z
16:18:00.0 (48815147)|STATEMENT_EXECUTE|[109]
16:18:00.0 (48842970)|HEAP_ALLOCATE|[109]|Bytes:4
16:18:00.0 (48868503)|VARIABLE_ASSIGNMENT|[109]|t|16200000
16:18:00.0 (48873757)|STATEMENT_EXECUTE|[110]
16:18:00.0 (48877820)|HEAP_ALLOCATE|[110]|Bytes:3
16:18:00.0 (48889215)|HEAP_ALLOCATE|[110]|Bytes:28
16:18:00.0 (48918449)|HEAP_ALLOCATE|[110]|Bytes:28
16:18:00.0 (48935160)|VARIABLE_ASSIGNMENT|[110]|i1|0.5
16:18:00.0 (48940380)|STATEMENT_EXECUTE|[111]
16:18:00.0 (48976968)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5e83f106","Docdum":"0x6d7850c5","Docmap":"0x352198b","Initialselected":0,"Selecteddoc":"a260H000001koYkQAI","SelectedtimeSlot":30,"timelist":"0x68e80697","timeset":"0x1d9be8c1","timewraplist":"0x67b09453","timewraplistInitial":"0x3b9c2857"}|0x1d87c233
16:18:00.0 (48995915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:18:00.0 (49022232)|STATEMENT_EXECUTE|[113]
16:18:00.0 (49024658)|STATEMENT_EXECUTE|[114]
16:18:00.0 (49055889)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5e83f106","Docdum":"0x6d7850c5","Docmap":"0x352198b","Initialselected":0,"Selecteddoc":"a260H000001koYkQAI","SelectedtimeSlot":30,"timelist":"0x68e80697","timeset":"0x1d9be8c1","timewraplist":"0x67b09453","timewraplistInitial":"0x3b9c2857"}|0x1d87c233
16:18:00.0 (49071155)|HEAP_ALLOCATE|[114]|Bytes:12
16:18:00.0 (49084064)|CONSTRUCTOR_ENTRY|[114]|01p0H000007gCe8|<init>(Boolean,Time)
16:18:00.0 (49090553)|VARIABLE_SCOPE_BEGIN|[212]|this|docappcontroller.Wrapertimeslot|true|false
16:18:00.0 (49103813)|VARIABLE_ASSIGNMENT|[212]|this|{}|0x8fa990e
16:18:00.0 (49110975)|VARIABLE_SCOPE_BEGIN|[212]|selection|Boolean|false|false
16:18:00.0 (49118379)|VARIABLE_ASSIGNMENT|[212]|selection|false
16:18:00.0 (49122234)|VARIABLE_SCOPE_BEGIN|[212]|tm|Time|false|false
16:18:00.0 (49131384)|VARIABLE_ASSIGNMENT|[212]|tm|16200000
16:18:00.0 (49136208)|STATEMENT_EXECUTE|[208]
16:18:00.0 (49137672)|STATEMENT_EXECUTE|[209]
16:18:00.0 (49139244)|STATEMENT_EXECUTE|[210]
16:18:00.0 (49150263)|STATEMENT_EXECUTE|[212]
16:18:00.0 (49152000)|STATEMENT_EXECUTE|[213]
16:18:00.0 (49163244)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{}|0x8fa990e
16:18:00.0 (49172195)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
16:18:00.0 (49177397)|HEAP_ALLOCATE|[209]|Bytes:5
16:18:00.0 (49183879)|VARIABLE_ASSIGNMENT|[209]|this.selected|false|0x8fa990e
16:18:00.0 (49191284)|STATEMENT_EXECUTE|[214]
16:18:00.0 (49202940)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"selected":false}|0x8fa990e
16:18:00.0 (49212048)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|16200000
16:18:00.0 (49218899)|VARIABLE_ASSIGNMENT|[210]|this.t|16200000|0x8fa990e
16:18:00.0 (49237901)|CONSTRUCTOR_EXIT|[114]|01p0H000007gCe8|<init>(Boolean,Time)
16:18:00.0 (49250440)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:18:00.0 (49261415)|HEAP_ALLOCATE|[107]|Bytes:28
16:18:00.0 (49283888)|STATEMENT_EXECUTE|[107]
16:18:00.0 (49285786)|STATEMENT_EXECUTE|[108]
16:18:00.0 (49295715)|USER_DEBUG|[108]|DEBUG|04:30:00.000Z
16:18:00.0 (49302829)|STATEMENT_EXECUTE|[109]
16:18:00.0 (49312935)|HEAP_ALLOCATE|[109]|Bytes:4
16:18:00.0 (49327104)|VARIABLE_ASSIGNMENT|[109]|t|18000000
16:18:00.0 (49331020)|STATEMENT_EXECUTE|[110]
16:18:00.0 (49336536)|HEAP_ALLOCATE|[110]|Bytes:28
16:18:00.0 (49348995)|HEAP_ALLOCATE|[110]|Bytes:28
16:18:00.0 (49360654)|VARIABLE_ASSIGNMENT|[110]|i1|1.0
16:18:00.0 (49364677)|STATEMENT_EXECUTE|[111]
16:18:00.0 (49395210)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"aptdum":"0x5e83f106","Docdum":"0x6d7850c5","Docmap":"0x352198b","Initialselected":0,"Selecteddoc":"a260H000001koYkQAI","SelectedtimeSlot":30,"timelist":"0x68e80697","timeset":"0x1d9be8c1","timewraplist":"0x67b09453","timewraplistInitial":"0x3b9c2857"}|0x1d87c233
16:18:00.0 (49412010)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
16:18:00.0 (49424884)|STATEMENT_EXECUTE|[113]
16:18:00.0 (49426516)|STATEMENT_EXECUTE|[114]
